waves/2/c025,4,delete,1023,255,1,1,8,72,126,202706,1284327
waves/2/c008,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c008,1,variablize,1023,3,1,1,3,20,45,60282,1284327
waves/2/c008,2,recurse,1023,3,1,1,3,20,42,58829,1284327
waves/2/c008,3,memorize,1023,15,1,1,3,10,40,67597,1284327
waves/2/c008,4,recurse,1023,511,1,1,5,42,154,234763,1284327
waves/2/c032,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c032,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c032,2,regenerate,1023,127,1,1,10,99,133,203730,1284327
waves/2/c032,3,delete,1023,127,1,1,10,99,124,188347,1284327
waves/2/c032,4,compose,1023,3,1,1,9,80,27,46758,1284327
waves/2/c003,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c003,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c003,2,delete,1023,3,1,1,2,3,2,7354,1284327
waves/2/c003,3,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c003,4,sample,1023,3,1,1,0,0,0,0,1284327
waves/2/c055,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c055,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c055,2,memorize,1023,3,1,1,0,0,0,0,1284327
waves/2/c055,3,regenerate,1023,63,1,1,8,90,136,224297,1284327
waves/2/c055,4,recurse,1023,63,1,1,8,90,136,224297,1284327
waves/2/c017,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c017,1,variablize,1023,15,1,1,7,56,64,93545,1284327
waves/2/c017,2,recurse,1023,15,1,1,7,56,63,101805,1284327
waves/2/c017,3,sample,1023,31,1,1,8,63,58,108156,1284327
waves/2/c017,4,variablize,1023,63,1,1,8,63,58,108156,1284327
waves/2/c001,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c001,1,sample,1023,127,1,1,1,14,100,133909,1284327
waves/2/c001,2,sample,1023,255,1,1,1,14,100,133909,1284327
waves/2/c001,3,delete,1023,511,1,1,1,14,100,133909,1284327
waves/2/c001,4,delete,1023,63,1,1,1,14,80,111984,1284327
waves/2/c020,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c020,1,recurse,1023,31,1,1,10,99,103,156972,1284327
waves/2/c020,2,sample,1023,255,1,1,10,47,112,169770,1284327
waves/2/c020,3,delete,1023,511,1,1,10,47,112,169770,1284327
waves/2/c020,4,delete,1023,15,1,1,6,35,47,75678,1284327
waves/2/c033,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c033,1,variablize,1023,1,1,1,2,3,2,7354,1284327
waves/2/c033,2,regenerate,1023,1,1,1,2,3,1,10157,1284327
waves/2/c033,3,variablize,1023,1,1,1,2,9,6,13248,1284327
waves/2/c033,4,variablize,1023,1,1,1,2,9,5,21465,1284327
waves/2/c019,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c019,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c019,2,sample,1023,15,1,1,10,99,88,129248,1284327
waves/2/c019,3,delete,1023,31,1,1,12,102,90,136602,1284327
waves/2/c019,4,generalize,1023,7,1,1,11,83,59,84357,1284327
waves/2/c011,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c011,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c011,2,memorize,1023,31,1,1,3,32,80,114661,1284327
waves/2/c011,3,generalize,1023,511,1,1,4,45,151,213069,1284327
waves/2/c011,4,variablize,1023,1023,1,1,4,49,149,227777,1284327
waves/2/c049,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c049,1,generalize,1023,31,1,1,7,72,122,211062,1284327
waves/2/c049,2,delete,1023,1023,1,1,13,109,215,459802,1284327
waves/2/c049,3,memorize,1023,15,1,1,5,41,85,175160,1284327
waves/2/c049,4,compose,1023,1023,1,1,12,125,247,500285,1284327
waves/2/c013,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c013,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c013,2,memorize,1023,3,1,1,0,0,0,0,1284327
waves/2/c013,3,recurse,1023,127,1,1,9,100,121,189374,1284327
waves/2/c013,4,memorize,1023,511,1,1,8,57,131,198900,1284327
waves/2/c026,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c026,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c026,2,compose,1023,7,1,1,9,90,59,87925,1284327
waves/2/c026,3,sample,1023,63,1,1,16,104,90,157040,1284327
waves/2/c026,4,variablize,1023,127,1,1,16,104,90,157040,1284327
waves/2/c012,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c012,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c012,2,sample,1023,31,1,1,8,81,85,126259,1284327
waves/2/c012,3,memorize,1023,63,1,1,8,81,85,126259,1284327
waves/2/c012,4,recurse,1023,255,1,1,8,81,123,181158,1284327
waves/2/c004,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c004,1,sample,1023,1,1,1,0,0,1,5288,1284327
waves/2/c004,2,sample,1023,3,1,1,0,2,3,10905,1284327
waves/2/c004,3,sample,1023,7,1,1,0,2,3,10905,1284327
waves/2/c004,4,memorize,1023,15,1,1,0,2,3,10905,1284327
waves/2/c034,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c034,1,delete,1023,31,1,1,10,55,82,108629,1284327
waves/2/c034,2,generalize,1023,7,1,1,10,55,53,69567,1284327
waves/2/c034,3,variablize,1023,255,1,1,13,55,118,182870,1284327
waves/2/c034,4,delete,1023,255,1,1,13,55,109,170190,1284327
waves/2/c046,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c046,1,variablize,1023,31,1,1,1,20,144,248015,1284327
waves/2/c046,2,memorize,1023,31,1,1,1,20,141,301493,1284327
waves/2/c046,3,sample,1023,63,1,1,1,20,176,358705,1284327
waves/2/c046,4,regenerate,1023,127,1,1,1,20,176,358705,1284327
waves/2/c009,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c009,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c009,2,sample,1023,127,1,1,4,30,123,164385,1284327
waves/2/c009,3,variablize,1023,255,1,1,4,30,126,169529,1284327
waves/2/c009,4,memorize,1023,255,1,1,4,30,121,159990,1284327
waves/2/c050,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c050,1,memorize,1023,31,1,1,10,110,137,211582,1284327
waves/2/c050,2,sample,1023,63,1,1,10,110,149,225366,1284327
waves/2/c050,3,recurse,1023,127,1,1,10,110,149,225366,1284327
waves/2/c050,4,memorize,1023,1023,1,1,10,56,161,238542,1284327
waves/2/c021,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c021,1,delete,1023,31,1,1,10,99,84,118563,1284327
waves/2/c021,2,memorize,1023,7,1,1,3,8,28,30534,1284327
waves/2/c021,3,memorize,1023,63,1,1,10,99,92,126912,1284327
waves/2/c021,4,regenerate,1023,1023,1,1,10,99,182,264561,1284327
waves/2/c019,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c019,1,generalize,1023,7,1,1,10,99,87,140222,1284327
waves/2/c019,2,compose,1023,1023,1,1,13,81,262,519424,1284327
waves/2/c019,3,memorize,1023,16383,1,1,20,99,310,696367,1284327
waves/2/c019,4,delete,1023,262143,1,1,26,179,410,922344,1284327
waves/2/c025,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c025,1,regenerate,1023,63,1,1,9,90,106,154035,1284327
waves/2/c025,2,sample,1023,63,1,1,9,96,108,160205,1284327
waves/2/c025,3,regenerate,1023,127,1,1,9,96,108,160205,1284327
waves/2/c025,4,recurse,1023,127,1,1,9,90,85,123790,1284327
waves/2/c029,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c029,1,delete,1023,63,1,1,3,28,119,175203,1284327
waves/2/c029,2,delete,1023,3,1,1,3,20,27,43873,1284327
waves/2/c029,3,recurse,1023,3,1,1,3,20,27,43873,1284327
waves/2/c029,4,regenerate,1023,7,1,1,4,9,32,47383,1284327
waves/2/c014,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c014,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c014,2,memorize,1023,3,1,1,0,0,3,4949,1284327
waves/2/c014,3,generalize,1023,15,1,1,9,100,62,109231,1284327
waves/2/c014,4,regenerate,1023,511,1,1,12,80,181,393833,1284327
waves/2/c032,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c032,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c032,2,memorize,1023,15,1,1,9,80,71,118326,1284327
waves/2/c032,3,sample,1023,63,1,1,9,80,87,135024,1284327
waves/2/c032,4,generalize,1023,127,1,1,9,80,88,138069,1284327
waves/2/c035,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c035,1,generalize,1023,31,1,1,10,22,53,65513,1284327
waves/2/c035,2,delete,1023,63,1,1,10,22,31,51161,1284327
waves/2/c035,3,sample,1023,15,1,1,10,22,21,38473,1284327
waves/2/c035,4,regenerate,1023,31,1,1,10,22,21,38473,1284327
waves/2/c008,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c008,1,regenerate,1023,1,1,1,0,0,0,0,1284327
waves/2/c008,2,regenerate,1023,1,1,1,0,0,3,5121,1284327
waves/2/c008,3,regenerate,1023,1,1,1,0,0,0,1063,1284327
waves/2/c008,4,regenerate,1023,1,1,1,0,0,0,1063,1284327
waves/2/c004,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c004,1,sample,1023,7,1,1,2,21,65,84832,1284327
waves/2/c004,2,variablize,1023,15,1,1,2,21,65,84832,1284327
waves/2/c004,3,regenerate,1023,15,1,1,2,21,61,82873,1284327
waves/2/c004,4,variablize,1023,15,1,1,2,24,48,88592,1284327
waves/2/c021,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c021,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c021,2,sample,1023,3,1,1,0,0,0,0,1284327
waves/2/c021,3,delete,1023,7,1,1,0,0,3,5053,1284327
waves/2/c021,4,regenerate,1023,3,1,1,0,0,3,5053,1284327
waves/2/c029,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c029,1,regenerate,1023,1,1,1,0,0,3,4774,1284327
waves/2/c029,2,regenerate,1023,1,1,1,0,0,0,890,1284327
waves/2/c029,3,regenerate,1023,1,1,1,0,0,0,890,1284327
waves/2/c029,4,memorize,1023,1,1,1,0,0,0,890,1284327
waves/2/c035,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c035,1,regenerate,1023,63,1,1,10,22,56,63252,1284327
waves/2/c035,2,delete,1023,63,1,1,10,22,56,63252,1284327
waves/2/c035,3,delete,1023,7,1,1,10,22,28,31626,1284327
waves/2/c035,4,generalize,1023,7,1,1,10,22,28,31626,1284327
waves/2/c049,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c049,1,regenerate,1023,1,1,1,0,0,0,0,1284327
waves/2/c049,2,variablize,1023,1,1,1,0,0,3,5019,1284327
waves/2/c049,3,variablize,1023,1,1,1,0,0,1,3022,1284327
waves/2/c049,4,regenerate,1023,1,1,1,2,0,0,14616,1284327
waves/2/c023,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c023,1,recurse,1023,63,1,1,8,63,100,148860,1284327
waves/2/c023,2,variablize,1023,511,1,1,6,25,112,161868,1284327
waves/2/c023,3,variablize,1023,511,1,1,6,25,107,161795,1284327
waves/2/c023,4,generalize,1023,511,1,1,6,25,106,162033,1284327
waves/2/c047,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c047,1,variablize,1023,1,1,1,1,0,1,6791,1284327
waves/2/c047,2,sample,1023,1,1,1,4,1,0,21328,1284327
waves/2/c047,3,sample,1023,3,1,1,4,1,3,26431,1284327
waves/2/c047,4,delete,1023,7,1,1,4,1,3,26431,1284327
waves/2/c044,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c044,1,regenerate,1023,1,1,1,0,0,0,0,1284327
waves/2/c044,2,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c044,3,delete,1023,1023,1,1,1,20,154,292073,1284327
waves/2/c044,4,variablize,1023,63,1,1,1,20,99,199100,1284327
waves/2/c006,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c006,1,variablize,1023,127,1,1,5,54,177,293240,1284327
waves/2/c006,2,regenerate,1023,127,1,1,5,54,174,296753,1284327
waves/2/c006,3,variablize,1023,127,1,1,5,54,171,296753,1284327
waves/2/c006,4,memorize,1023,127,1,1,5,54,168,298683,1284327
waves/2/c035,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c035,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c035,2,memorize,1023,3,1,1,0,0,3,5238,1284327
waves/2/c035,3,variablize,1023,127,1,1,10,22,60,76238,1284327
waves/2/c035,4,recurse,1023,127,1,1,10,22,49,65732,1284327
waves/2/c005,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c005,1,memorize,1023,15,1,1,2,18,71,98564,1284327
waves/2/c005,2,sample,1023,63,1,1,2,18,87,115158,1284327
waves/2/c005,3,generalize,1023,127,1,1,2,18,87,115158,1284327
waves/2/c005,4,recurse,1023,255,1,1,3,24,83,122255,1284327
waves/2/c038,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c038,1,memorize,1023,1,1,1,0,0,3,4967,1284327
waves/2/c038,2,memorize,1023,127,1,1,10,55,102,138146,1284327
waves/2/c038,3,regenerate,1023,1023,1,1,10,55,128,168732,1284327
waves/2/c038,4,memorize,1023,1023,1,1,10,55,128,168732,1284327
waves/2/c007,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c007,1,generalize,1023,63,1,1,5,54,152,224846,1284327
waves/2/c007,2,recurse,1023,2047,1,1,8,54,250,455446,1284327
waves/2/c007,3,regenerate,1023,32767,1,1,8,28,253,476190,1284327
waves/2/c007,4,recurse,1023,32767,1,1,8,28,256,483528,1284327
waves/2/c040,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c040,1,recurse,1023,127,1,1,2,30,156,242817,1284327
waves/2/c040,2,recurse,1023,2047,1,1,2,16,159,264669,1284327
waves/2/c040,3,regenerate,1023,8191,1,1,3,16,159,272459,1284327
waves/2/c040,4,regenerate,1023,8191,1,1,3,16,150,273519,1284327
waves/2/c006,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c006,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c006,2,generalize,1023,1023,1,1,5,60,251,397210,1284327
waves/2/c006,3,sample,1023,32767,1,1,8,57,383,727464,1284327
waves/2/c006,4,variablize,1023,65535,1,1,8,57,383,727464,1284327
waves/2/c039,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c039,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c039,2,recurse,1023,127,1,1,7,56,102,159522,1284327
waves/2/c039,3,variablize,1023,1023,1,1,5,24,114,172404,1284327
waves/2/c039,4,regenerate,1023,1023,1,1,5,24,113,172679,1284327
waves/2/c022,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c022,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c022,2,memorize,1023,3,1,1,0,0,3,5246,1284327
waves/2/c022,3,sample,1023,127,1,1,10,99,142,228062,1284327
waves/2/c022,4,compose,1023,255,1,1,10,99,142,228062,1284327
waves/2/c044,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c044,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c044,2,memorize,1023,3,1,1,0,0,0,0,1284327
waves/2/c044,3,sample,1023,511,1,1,1,20,113,204824,1284327
waves/2/c044,4,memorize,1023,1023,1,1,1,20,113,204824,1284327
waves/2/c009,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c009,1,recurse,1023,255,1,1,7,72,156,224771,1284327
waves/2/c009,2,regenerate,1023,127,1,1,7,46,124,179015,1284327
waves/2/c009,3,memorize,1023,127,1,1,7,46,123,179635,1284327
waves/2/c009,4,generalize,1023,1023,1,1,7,46,177,253597,1284327
waves/2/c044,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c044,1,regenerate,1023,1,1,1,0,0,3,5292,1284327
waves/2/c044,2,regenerate,1023,1,1,1,0,0,4,7221,1284327
waves/2/c044,3,memorize,1023,1,1,1,0,0,8,11744,1284327
waves/2/c044,4,memorize,1023,63,1,1,1,10,75,118449,1284327
waves/2/c040,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c040,1,recurse,1023,255,1,1,3,37,171,240556,1284327
waves/2/c040,2,delete,1023,4095,1,1,2,18,163,262464,1284327
waves/2/c040,3,memorize,1023,127,1,1,2,18,94,144990,1284327
waves/2/c040,4,variablize,1023,1023,1,1,2,30,168,262276,1284327
waves/2/c007,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c007,1,compose,1023,255,1,1,5,60,206,317842,1284327
waves/2/c007,2,memorize,1023,131071,1,1,10,58,313,526592,1284327
waves/2/c007,3,memorize,1023,8388607,1,1,13,106,438,730701,1284327
waves/2/c007,4,memorize,1023,33554431,1,1,13,118,507,857500,1284327
waves/2/c005,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c005,1,sample,1023,31,1,1,2,27,123,199360,1284327
waves/2/c005,2,regenerate,1023,63,1,1,2,27,123,199360,1284327
waves/2/c005,3,recurse,1023,63,1,1,2,30,127,206071,1284327
waves/2/c005,4,regenerate,1023,63,1,1,2,30,127,206071,1284327
waves/2/c035,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c035,1,memorize,1023,31,1,1,10,22,60,71000,1284327
waves/2/c035,2,regenerate,1023,127,1,1,10,22,80,93913,1284327
waves/2/c035,3,recurse,1023,127,1,1,10,22,80,93913,1284327
waves/2/c035,4,recurse,1023,255,1,1,9,20,64,103217,1284327
waves/2/c055,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c055,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c055,2,delete,1023,31,1,1,7,80,125,213115,1284327
waves/2/c055,3,sample,1023,3,1,1,4,46,59,103762,1284327
waves/2/c055,4,memorize,1023,7,1,1,4,46,59,103762,1284327
waves/2/c000,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c000,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c000,2,delete,1023,3,1,1,0,0,3,5418,1284327
waves/2/c000,3,variablize,1023,3,1,1,0,0,3,5418,1284327
waves/2/c000,4,memorize,1023,3,1,1,0,0,1,3309,1284327
waves/2/c008,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c008,1,sample,1023,63,1,1,8,90,138,213768,1284327
waves/2/c008,2,delete,1023,127,1,1,8,90,138,213768,1284327
waves/2/c008,3,memorize,1023,7,1,1,6,56,50,71256,1284327
waves/2/c008,4,generalize,1023,255,1,1,7,72,158,221961,1284327
waves/2/c047,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c047,1,sample,1023,1,1,1,0,0,3,5375,1284327
waves/2/c047,2,variablize,1023,3,1,1,1,0,6,11570,1284327
waves/2/c047,3,recurse,1023,3,1,1,2,3,5,28940,1284327
waves/2/c047,4,memorize,1023,7,1,1,4,5,5,30971,1284327
waves/2/c000,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c000,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c000,2,delete,1023,3,1,1,0,0,0,0,1284327
waves/2/c000,3,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c000,4,variablize,1023,3,1,1,0,0,1,5566,1284327
waves/2/c001,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c001,1,generalize,1023,31,1,1,1,16,109,155568,1284327
waves/2/c001,2,variablize,1023,63,1,1,2,17,107,164748,1284327
waves/2/c001,3,variablize,1023,63,1,1,2,17,106,165342,1284327
waves/2/c001,4,delete,1023,63,1,1,2,17,104,163516,1284327
waves/2/c052,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c052,1,regenerate,1023,1,1,1,0,0,0,0,1284327
waves/2/c052,2,memorize,1023,1,1,1,0,0,3,5193,1284327
waves/2/c052,3,memorize,1023,15,1,1,10,110,86,139824,1284327
waves/2/c052,4,sample,1023,63,1,1,10,110,136,211288,1284327
waves/2/c042,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c042,1,memorize,1023,7,1,1,1,18,74,117286,1284327
waves/2/c042,2,generalize,1023,63,1,1,1,18,125,191092,1284327
waves/2/c042,3,variablize,1023,127,1,1,2,20,121,197490,1284327
waves/2/c042,4,sample,1023,127,1,1,2,20,118,197537,1284327
waves/2/c020,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c020,1,variablize,1023,7,1,1,5,24,57,74430,1284327
waves/2/c020,2,memorize,1023,7,1,1,5,24,55,76665,1284327
waves/2/c020,3,generalize,1023,63,1,1,8,63,124,184017,1284327
waves/2/c020,4,delete,1023,2047,1,1,11,66,186,317292,1284327
waves/2/c027,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c027,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c027,2,regenerate,1023,3,1,1,0,0,3,5417,1284327
waves/2/c027,3,sample,1023,3,1,1,0,0,6,12100,1284327
waves/2/c027,4,sample,1023,7,1,1,0,0,9,17327,1284327
waves/2/c032,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c032,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c032,2,regenerate,1023,255,1,1,10,99,128,190131,1284327
waves/2/c032,3,delete,1023,255,1,1,10,99,128,190131,1284327
waves/2/c032,4,generalize,1023,31,1,1,10,99,85,126675,1284327
waves/2/c006,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c006,1,generalize,1023,15,1,1,5,60,103,175330,1284327
waves/2/c006,2,delete,1023,511,1,1,8,63,188,360608,1284327
waves/2/c006,3,memorize,1023,31,1,1,8,51,105,179264,1284327
waves/2/c006,4,compose,1023,255,1,1,8,57,179,324360,1284327
waves/2/c054,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c054,1,regenerate,1023,1,1,1,0,0,3,5376,1284327
waves/2/c054,2,variablize,1023,1,1,1,0,0,3,4738,1284327
waves/2/c054,3,memorize,1023,1,1,1,0,0,1,3217,1284327
waves/2/c054,4,variablize,1023,63,1,1,8,81,131,209104,1284327
waves/2/c040,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c040,1,variablize,1023,31,1,1,5,42,82,117731,1284327
waves/2/c040,2,sample,1023,31,1,1,5,42,81,118285,1284327
waves/2/c040,3,delete,1023,63,1,1,5,42,81,118285,1284327
waves/2/c040,4,delete,1023,7,1,1,5,42,62,90873,1284327
waves/2/c017,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c017,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c017,2,sample,1023,3,1,1,0,0,0,0,1284327
waves/2/c017,3,memorize,1023,7,1,1,0,0,2,5109,1284327
waves/2/c017,4,delete,1023,1023,1,1,8,72,140,216824,1284327
waves/2/c053,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c053,1,sample,1023,31,1,1,8,81,85,123530,1284327
waves/2/c053,2,variablize,1023,63,1,1,8,81,89,128314,1284327
waves/2/c053,3,sample,1023,63,1,1,8,36,77,103071,1284327
waves/2/c053,4,memorize,1023,127,1,1,8,36,77,103071,1284327
waves/2/c002,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c002,1,memorize,1023,31,1,1,1,20,152,242580,1284327
waves/2/c002,2,regenerate,1023,511,1,1,1,20,272,427948,1284327
waves/2/c002,3,regenerate,1023,511,1,1,1,20,277,433694,1284327
waves/2/c002,4,recurse,1023,511,1,1,1,20,277,433694,1284327
waves/2/c028,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c028,1,delete,1023,255,1,1,3,40,204,306348,1284327
waves/2/c028,2,delete,1023,3,1,1,3,24,50,71152,1284327
waves/2/c028,3,variablize,1023,1,1,1,3,24,25,35576,1284327
waves/2/c028,4,sample,1023,1,1,1,3,24,24,37979,1284327
waves/2/c016,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c016,1,delete,1023,127,1,1,10,110,193,283046,1284327
waves/2/c016,2,regenerate,1023,31,1,1,10,110,143,211582,1284327
waves/2/c016,3,recurse,1023,31,1,1,10,110,143,211582,1284327
waves/2/c016,4,delete,1023,127,1,1,9,68,143,222732,1284327
waves/2/c050,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c050,1,memorize,1023,1,1,1,0,0,0,0,1284327
waves/2/c050,2,memorize,1023,127,1,1,9,90,162,263775,1284327
waves/2/c050,3,memorize,1023,511,1,1,10,110,228,373648,1284327
waves/2/c050,4,recurse,1023,2047,1,1,10,110,292,472547,1284327
waves/2/c034,0,sample,1023,0,1,0,0,0,0,0,1284327
waves/2/c034,1,sample,1023,1,1,1,0,0,0,0,1284327
waves/2/c034,2,variablize,1023,3,1,1,0,0,2,10995,1284327
waves/2/c034,3,delete,1023,3,1,1,0,0,0,7176,1284327
waves/2/c034,4,delete,1023,3,1,1,0,0,0,7176,1284327
waves/2/c003,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c003,1,sample,1023,63,1,1,1,20,157,250773,1284327
waves/2/c003,2,regenerate,1023,127,1,1,1,20,157,250773,1284327
waves/2/c003,3,delete,1023,127,1,1,1,22,158,336137,1284327
waves/2/c003,4,regenerate,1023,1,1,1,1,16,27,46342,1284327
waves/2/c040,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c040,1,recurse,1023,31,1,1,2,18,81,101270,1284327
waves/2/c040,2,delete,1023,63,1,1,2,13,81,105536,1284327
waves/2/c040,3,regenerate,1023,1,1,1,1,10,21,30037,1284327
waves/2/c040,4,compose,1023,1,1,1,1,10,21,30037,1284327
waves/2/c051,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c051,1,variablize,1023,31,1,1,10,110,138,217069,1284327
waves/2/c051,2,recurse,1023,31,1,1,10,110,130,216025,1284327
waves/2/c051,3,regenerate,1023,63,1,1,11,106,128,222426,1284327
waves/2/c051,4,regenerate,1023,63,1,1,11,106,129,225540,1284327
waves/2/c035,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c035,1,variablize,1023,63,1,1,10,22,62,74226,1284327
waves/2/c035,2,recurse,1023,63,1,1,10,22,51,63720,1284327
waves/2/c035,3,sample,1023,31,1,1,10,22,49,60494,1284327
waves/2/c035,4,regenerate,1023,63,1,1,10,22,52,65766,1284327
waves/2/c049,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c049,1,regenerate,1023,31,1,1,7,72,124,205575,1284327
waves/2/c049,2,sample,1023,31,1,1,7,72,124,205575,1284327
waves/2/c049,3,delete,1023,63,1,1,7,72,127,210827,1284327
waves/2/c049,4,sample,1023,1,1,1,0,0,3,5252,1284327
waves/2/c055,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c055,1,regenerate,1023,7,1,1,2,30,99,155435,1284327
waves/2/c055,2,regenerate,1023,7,1,1,2,30,65,103606,1284327
waves/2/c055,3,regenerate,1023,7,1,1,2,30,69,106770,1284327
waves/2/c055,4,delete,1023,7,1,1,2,30,38,57264,1284327
waves/2/c029,0,memorize,1023,0,1,0,0,0,0,0,1284327
waves/2/c029,1,generalize,1023,31,1,1,3,28,87,117835,1284327
