problem,run,trial,accuracy,n_seen,program
trs.waves.2.c023,3,8,0,2257,".(C .(.(CONS .(var36_ 2)) .(.(CONS .(var36_ 7)) var22_))) = .(.(CONS .(var36_ 2)) .(.(CONS .(var36_ 7)) .(.(CONS .(var36_ 0)) .(.(CONS .(var36_ 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) NIL)))))))); .(C .(.(CONS .(var37_ 5)) .(.(CONS .(var37_ 6)) var24_))) = .(.(CONS .(var37_ 5)) .(.(CONS .(var37_ 6)) .(.(CONS .(var37_ 9)) .(.(CONS .(var37_ 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) NIL)))))))); .(C NIL) = .(op28 NIL); .(C .(var34_ .(.(var40_ .(var39_ 8)) var20_))) = .(var34_ .(.(var40_ .(var39_ 8)) .(.(var40_ .(var39_ 4)) .(.(var40_ .(var39_ 4)) .(var34_ .(.(var40_ .(var39_ 5)) .(.(var40_ .(var39_ 4)) .(.(var40_ .(var39_ 0)) .(.(var40_ .(var39_ 5)) NIL))))))))); .(C .(.(CONS .(var35_ 5)) .(.(CONS .(var35_ 1)) var21_))) = .(.(CONS .(var35_ 5)) .(.(CONS .(var35_ 1)) .(.(CONS .(var35_ 4)) .(.(CONS .(var35_ 4)) NIL)))); .(C .(.(var60_ .(DIGIT 2)) .(var31_ var23_))) = .(.(var60_ .(DIGIT 2)) .(var31_ .(.(var60_ .(DIGIT 2)) .(var31_ .(.(var60_ .(DIGIT 6)) .(.(var60_ .(DIGIT 3)) .(.(var60_ .(DIGIT 4)) .(.(var60_ .(DIGIT 4)) .(.(var60_ .(DIGIT 6)) NIL))))))))); .(op26 .(.(CONS .(DIGIT var58_)) var53_)) = var58_; .(op27 .(.(CONS .(DIGIT 3)) var55_)) = .(DIGIT 7); .(op27 .(.(CONS .(DIGIT 6)) var56_)) = .(DIGIT 3); .(op28 .(.(CONS .(var38_ 3)) .(.(CONS .(var38_ 7)) var29_))) = .(.(CONS .(var38_ 3)) .(.(CONS .(var38_ 3)) .(.(CONS .(var38_ 8)) .(.(CONS .(var38_ 4)) .(.(CONS .(DIGIT 9)) NIL))))); .(op28 .(var67_ var57_)) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL))); .(C .(var68_ var19_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT .(op26 var19_))) .(.(CONS .(op27 var19_)) .(op28 var19_))));"
trs.waves.2.c023,3,9,0,1713,".(C .(var133_ .(var130_ .(var128_ NIL)))) = .(var133_ .(var130_ .(var128_ .(var128_ NIL)))); .(C NIL) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))); .(C .(.(var119_ var100_) .(var121_ .(var115_ .(.(CONS var139_) .(.(CONS .(var138_ 8)) var29_)))))) = .(.(var119_ var100_) .(var121_ .(C var29_))); .(C .(.(var46_ var103_) .(.(var46_ .(DIGIT 7)) .(var42_ .(.(var46_ var140_) .(var82_ .(var64_ var21_))))))) = .(.(var46_ var103_) .(.(var46_ .(DIGIT 7)) .(var42_ .(var42_ .(var82_ .(var64_ .(.(var46_ .(DIGIT 4)) var21_))))))); .(op26 6) = 6; .(op26 8) = 8; .(C .(.(var49_ .(DIGIT var93_)) .(.(var49_ .(DIGIT 8)) .(var43_ .(.(var49_ var141_) .(var85_ .(var67_ var24_))))))) = .(.(var49_ .(DIGIT .(op26 var93_))) .(.(var49_ .(DIGIT 8)) .(var43_ .(var43_ .(var85_ .(var67_ .(.(var49_ .(DIGIT 4)) var24_))))))); .(op27 3) = 3; .(op27 5) = 5; .(op27 6) = 6; .(op28 3) = 7; .(op28 5) = 2; .(op28 6) = 9; .(op29 3) = 3; .(op29 5) = 5; .(op29 6) = 3; .(C .(.(var48_ var105_) .(.(var48_ .(DIGIT var123_)) .(var118_ .(.(var48_ var142_) .(var84_ .(var66_ var23_))))))) = .(.(var48_ var105_) .(.(var48_ .(DIGIT .(op27 var123_))) .(.(CONS .(DIGIT .(op28 var123_))) .(.(CONS .(DIGIT .(op29 var123_))) .(var84_ .(var66_ .(.(var48_ .(DIGIT 4)) var23_)))))));"
trs.waves.2.c023,3,10,0,865,".(C .(.(CONS .(DIGIT 6)) .(var113_ .(.(CONS .(DIGIT 0)) .(var134_ var90_))))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(var134_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(var134_ var90_)))))))); .(C .(var48_ .(.(var124_ var57_) .(var99_ .(.(var124_ var57_) .(.(var124_ var57_) .(.(var124_ .(DIGIT 8)) .(.(var124_ .(DIGIT var131_)) NIL)))))))) = .(var48_ .(.(var124_ var57_) .(var99_ .(.(var124_ var57_) .(.(var124_ var57_) .(.(var124_ .(DIGIT 8)) .(.(var124_ .(DIGIT 4)) .(.(var124_ .(DIGIT var131_)) NIL)))))))); .(C .(.(CONS .(DIGIT 6)) .(var115_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) var91_))))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) var91_)))))))); .(C .(var50_ .(var116_ .(var100_ .(.(CONS .(DIGIT 0)) .(var78_ NIL)))))) = .(var50_ .(.(CONS .(DIGIT 6)) .(var100_ .(.(CONS .(DIGIT 0)) .(var78_ .(.(CONS .(DIGIT 4)) NIL)))))); .(C .(var51_ .(var117_ .(var101_ .(.(CONS .(var129_ 3)) .(var79_ .(.(CONS .(var129_ 8)) var126_))))))) = .(var51_ .(.(CONS .(var129_ 6)) .(var101_ .(.(CONS .(DIGIT 3)) .(var79_ .(.(CONS .(var129_ 8)) .(.(CONS .(var129_ 4)) var126_))))))); .(C .(.(CONS .(DIGIT 9)) .(var119_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) var92_))))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) var92_)))))))); .(C .(var53_ .(var120_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 4)) var19_))))) = .(var53_ .(C var19_)); .(C .(var54_ .(var121_ .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) var23_))))) = .(var54_ .(C var23_)); .(C .(var55_ .(var122_ .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) var28_))))) = .(var55_ .(C var28_)); .(C .(var56_ .(var123_ .(var89_ NIL)))) = .(var56_ .(.(CONS .(DIGIT 1)) .(var89_ .(var89_ NIL)))); .(op26 0) = 7; .(op26 2) = 8; .(C .(var52_ .(var118_ .(var88_ .(.(CONS .(var130_ var135_)) .(var80_ .(.(CONS .(var130_ 0)) var127_))))))) = .(var52_ .(.(CONS .(var130_ .(op26 var135_))) .(var88_ .(var88_ .(var80_ .(.(CONS .(var130_ 0)) .(.(CONS .(var130_ 4)) var127_)))))));"
trs.waves.2.c023,3,11,0,1297,".(C .(.(CONS .(var108_ 0)) .(.(CONS .(var108_ 5)) NIL))) = .(.(CONS .(var108_ 6)) .(.(CONS .(var108_ 8)) .(.(CONS .(var108_ 4)) .(.(CONS .(var108_ 4)) .(.(CONS .(var108_ 6)) .(.(CONS .(var108_ 5)) .(.(CONS .(var108_ 4)) .(.(CONS .(var108_ 0)) .(.(CONS .(DIGIT 5)) NIL))))))))); .(C .(.(CONS .(var110_ 4)) .(.(CONS .(var110_ 6)) NIL))) = .(.(CONS .(var110_ 2)) .(.(CONS .(var110_ 5)) .(.(CONS .(var110_ 2)) .(.(CONS .(var110_ 5)) .(.(CONS .(var110_ 6)) .(.(CONS .(var110_ 3)) .(.(CONS .(var110_ 4)) .(.(CONS .(var110_ 4)) .(.(CONS .(DIGIT 6)) NIL))))))))); .(C .(.(CONS .(var112_ 9)) .(.(CONS .(var112_ 5)) NIL))) = .(.(CONS .(var112_ 4)) .(.(CONS .(var112_ 6)) .(.(CONS .(var112_ 7)) .(.(CONS .(var112_ 2)) .(.(CONS .(var112_ 9)) .(.(CONS .(var112_ 2)) .(.(CONS .(var112_ 4)) .(.(CONS .(var112_ 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) NIL)))))))))); .(C .(.(CONS .(var109_ 8)) .(.(CONS .(var109_ 9)) NIL))) = .(.(CONS .(var109_ 9)) .(.(CONS .(var109_ 3)) .(.(CONS .(var109_ 7)) .(.(CONS .(var109_ 3)) .(.(CONS .(var109_ 3)) .(.(CONS .(var109_ 8)) .(.(CONS .(var109_ 4)) .(.(CONS .(var109_ 9)) NIL)))))))); .(C .(.(CONS var121_) .(.(CONS .(DIGIT 8)) NIL))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS var121_) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL)))))); .(C .(.(CONS .(var111_ 8)) .(.(CONS .(var111_ 7)) NIL))) = .(.(CONS .(var111_ 5)) .(.(CONS .(var111_ 6)) .(.(CONS .(var111_ 9)) .(.(CONS .(var111_ 3)) .(.(CONS .(var111_ 4)) .(.(CONS .(var111_ 8)) .(.(CONS .(var111_ 4)) .(.(CONS .(var111_ 7)) NIL)))))))); .(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) var106_))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) var106_))))))); .(C .(.(CONS .(DIGIT 1)) .(var80_ NIL))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(var80_ .(var80_ NIL)))); .(C .(.(CONS .(var113_ var79_)) .(.(CONS .(var113_ var116_)) NIL))) = .(.(CONS .(var113_ 2)) .(.(CONS .(var113_ 7)) .(.(CONS .(var113_ var79_)) .(.(CONS .(var113_ var79_)) .(.(CONS .(var113_ var79_)) .(.(CONS .(var113_ var79_)) .(.(CONS .(var113_ 4)) .(.(CONS .(var113_ var116_)) NIL)))))))); .(C .(var117_ var19_)) = .(C var19_); .(C NIL) = .(.(CONS .(DIGIT 4)) NIL);"
trs.waves.2.c030,3,1,0,17,"C = TAIL;"
trs.waves.2.c030,3,2,0,9729,".(C var19_) = .(TAIL .(TAIL var19_));"
trs.waves.2.c030,3,3,0,5225,".(C .(.(CONS .(var30_ var27_)) NIL)) = .(.(CONS .(var30_ 3)) .(.(CONS .(var30_ var27_)) .(.(CONS .(var30_ 7)) .(.(CONS .(var30_ 2)) .(.(CONS .(var30_ var27_)) NIL))))); .(C NIL) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) NIL))))); .(C .(var45_ .(var39_ var20_))) = .(C var20_);"
trs.waves.2.c030,3,4,0,5793,".(C .(var109_ NIL)) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) NIL)); .(var24_ .(var110_ .(var108_ .(var57_ .(var48_ .(var39_ .(var66_ var21_))))))) = .(var57_ .(var48_ .(var39_ .(var24_ var21_)))); .(op26 var104_) = var104_; .(C .(.(var99_ .(var103_ var100_)) .(.(var99_ var107_) var73_))) = .(.(var99_ .(DIGIT 9)) .(.(var99_ .(DIGIT .(op26 var100_))) var73_));"
trs.waves.2.c030,3,5,0,3873,".(C .(.(CONS .(DIGIT 6)) .(var88_ var27_))) = var27_; .(op26 3) = 9; .(op26 4) = 9; .(op26 5) = 2; .(op27 3) = 5; .(op27 4) = 9; .(op27 5) = 4; .(C .(.(CONS .(DIGIT var87_)) .(var89_ .(var54_ .(var45_ .(var36_ var75_)))))) = .(var54_ .(var45_ .(var36_ .(.(CONS .(DIGIT .(op26 var87_))) .(.(CONS .(DIGIT .(op27 var87_))) NIL)))));"
trs.waves.2.c030,3,6,0,2009,".(C .(.(CONS .(DIGIT 8)) NIL)) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) NIL))))); .(C .(.(CONS .(DIGIT 9)) NIL)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) NIL))))); .(C .(.(CONS .(DIGIT 5)) NIL)) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))); .(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) NIL))))); .(C .(.(CONS .(DIGIT 6)) NIL)) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) NIL))))); .(C .(var68_ var46_)) = .(C var46_);"
trs.waves.2.c030,3,7,1,3457,".(var105_ .(var99_ .(var156_ .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ var81_)))))))) = .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ NIL)))));"
trs.waves.2.c030,3,8,1,3361,".(var105_ .(var99_ .(var156_ .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ var81_)))))))) = .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ NIL)))));"
trs.waves.2.c030,3,9,1,1929,".(var105_ .(var99_ .(var156_ .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ var81_)))))))) = .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ NIL)))));"
trs.waves.2.c030,3,10,1,569,".(var105_ .(var99_ .(var156_ .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ var81_)))))))) = .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ NIL)))));"
trs.waves.2.c030,3,11,1,233,".(var105_ .(var99_ .(var156_ .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ var81_)))))))) = .(var75_ .(var140_ .(var57_ .(var39_ .(var125_ NIL)))));"
trs.waves.2.c031,1,1,0,17,"C = TAIL;"
trs.waves.2.c031,1,2,0,8233,".(C .(var24_ .(var30_ .(var36_ .(var33_ .(var30_ .(var27_ var38_))))))) = .(var36_ .(var33_ .(var30_ .(var27_ .(var24_ NIL)))));"
trs.waves.2.c031,1,3,0,12033,".(C .(var24_ .(var30_ .(var36_ .(var33_ .(var30_ .(var27_ var38_))))))) = .(var36_ .(var33_ .(var30_ .(var27_ .(var24_ NIL))))); .(C var19_) = .(.(CONS .(DIGIT 2)) NIL);"
trs.waves.2.c031,1,4,1,5857,".(C .(var53_ .(var44_ .(.(var47_ .(DIGIT var45_)) .(var25_ .(var44_ .(var41_ .(var19_ var29_)))))))) = .(.(var47_ .(DIGIT var45_)) .(var25_ .(var44_ .(var41_ .(var19_ NIL))))); .(C .(var39_ .(var36_ .(var39_ .(var26_ .(var59_ .(var36_ .(var20_ var30_)))))))) = .(var39_ .(var26_ .(var59_ .(var36_ .(var20_ NIL))))); .(C var69_) = .(TAIL .(TAIL var69_));"
trs.waves.2.c031,1,5,1,2513,".(C .(var53_ .(var44_ .(.(var47_ .(DIGIT var45_)) .(var25_ .(var44_ .(var41_ .(var19_ var29_)))))))) = .(.(var47_ .(DIGIT var45_)) .(var25_ .(var44_ .(var41_ .(var19_ NIL))))); .(C .(var39_ .(var36_ .(var39_ .(var26_ .(var59_ .(var36_ .(var20_ var30_)))))))) = .(var39_ .(var26_ .(var59_ .(var36_ .(var20_ NIL))))); .(C var69_) = .(TAIL .(TAIL var69_));"
trs.waves.2.c031,1,6,0,1089,".(C .(var53_ .(var44_ .(.(var47_ .(DIGIT var45_)) .(var25_ .(var44_ .(var41_ .(var19_ var29_)))))))) = .(.(var47_ .(DIGIT var45_)) .(var25_ .(var44_ .(var41_ .(var19_ NIL))))); .(C .(var39_ .(var36_ .(var39_ .(var26_ .(var59_ .(var36_ .(var20_ var30_)))))))) = .(var39_ .(var26_ .(var59_ .(var36_ .(var20_ NIL))))); .(C var69_) = .(TAIL .(TAIL var69_));"
trs.waves.2.c031,1,7,0,2545,".(C .(.(var59_ .(var44_ 4)) .(.(var59_ .(var44_ 0)) .(var19_ var24_)))) = .(var19_ .(.(var59_ .(DIGIT 7)) .(.(var59_ .(DIGIT 0)) .(.(var59_ .(DIGIT 3)) .(.(var59_ .(DIGIT 4)) NIL))))); .(C .(.(var60_ .(var45_ 9)) .(.(var60_ .(var45_ var34_)) .(var23_ var28_)))) = .(var23_ .(.(var60_ .(DIGIT 9)) .(.(var60_ .(DIGIT 4)) .(.(var60_ .(DIGIT 9)) .(.(var60_ .(DIGIT 0)) NIL))))); .(C .(.(var69_ .(var68_ 4)) .(var40_ .(var21_ var26_)))) = .(var21_ .(.(var69_ .(var68_ 9)) .(.(var69_ .(var68_ 2)) .(var40_ .(.(var69_ .(var68_ 6)) NIL))))); .(C .(.(var70_ .(var47_ 0)) .(var61_ .(var22_ var27_)))) = .(var22_ .(.(var70_ .(DIGIT 8)) NIL)); .(C .(var75_ .(var62_ .(var20_ var25_)))) = .(var20_ NIL); .(C var55_) = NIL;"
trs.waves.2.c031,1,8,1,4049,".(C .(.(var127_ .(var125_ 8)) .(var133_ var129_))) = var129_; .(C .(.(var29_ .(var119_ 9)) .(var134_ .(var35_ var41_)))) = .(var35_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))))); .(C .(.(var30_ .(var120_ 2)) .(var135_ .(var36_ var42_)))) = .(var36_ .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) NIL))))); .(C .(.(var28_ .(var121_ 0)) .(var136_ .(var34_ var40_)))) = .(var34_ .(.(CONS .(DIGIT 8)) NIL)); .(C .(.(var25_ .(var91_ var102_)) .(.(var25_ .(var91_ 0)) .(var31_ var37_)))) = .(var31_ .(.(CONS .(var91_ 7)) .(.(CONS .(var91_ 0)) .(.(CONS .(var91_ 3)) .(.(CONS .(var91_ 4)) NIL))))); .(C .(var118_ .(.(var27_ var65_) .(var33_ var39_)))) = .(var33_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS var65_) .(.(CONS .(DIGIT 6)) NIL))))); .(C var63_) = NIL;"
trs.waves.2.c031,1,9,0,1961,".(C .(.(var127_ .(var125_ 8)) .(var133_ var129_))) = var129_; .(C .(.(var29_ .(var119_ 9)) .(var134_ .(var35_ var41_)))) = .(var35_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 0)) NIL))))); .(C .(.(var30_ .(var120_ 2)) .(var135_ .(var36_ var42_)))) = .(var36_ .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 3)) NIL))))); .(C .(.(var28_ .(var121_ 0)) .(var136_ .(var34_ var40_)))) = .(var34_ .(.(CONS .(DIGIT 8)) NIL)); .(C .(.(var25_ .(var91_ var102_)) .(.(var25_ .(var91_ 0)) .(var31_ var37_)))) = .(var31_ .(.(CONS .(var91_ 7)) .(.(CONS .(var91_ 0)) .(.(CONS .(var91_ 3)) .(.(CONS .(var91_ 4)) NIL))))); .(C .(var118_ .(.(var27_ var65_) .(var33_ var39_)))) = .(var33_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 2)) .(.(CONS var65_) .(.(CONS .(DIGIT 6)) NIL))))); .(C var63_) = NIL;"
trs.waves.2.c031,1,10,1,3849,".(C .(var131_ .(.(var119_ .(var117_ 5)) var129_))) = var129_; .(C .(var132_ NIL)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) NIL)); .(C .(var133_ .(.(CONS var114_) .(.(CONS .(var113_ 9)) var107_)))) = .(C var107_); .(C .(.(var45_ .(var39_ var51_)) .(.(var45_ .(var39_ var59_)) .(.(var54_ .(var52_ var63_)) .(.(var54_ .(var52_ var62_)) .(var61_ .(var58_ .(var55_ var65_)))))))) = .(.(var45_ .(var39_ var63_)) .(.(var45_ .(var39_ var62_)) .(var61_ .(var58_ .(var55_ NIL))))); .(C .(.(var97_ .(var88_ 8)) var86_)) = .(.(var97_ .(var88_ 2)) NIL); .(C var96_) = NIL;"
trs.waves.2.c031,1,11,0,1593,".(C .(var131_ .(.(var119_ .(var117_ 5)) var129_))) = var129_; .(C .(var132_ NIL)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) NIL)); .(C .(var133_ .(.(CONS var114_) .(.(CONS .(var113_ 9)) var107_)))) = .(C var107_); .(C .(.(var45_ .(var39_ var51_)) .(.(var45_ .(var39_ var59_)) .(.(var54_ .(var52_ var63_)) .(.(var54_ .(var52_ var62_)) .(var61_ .(var58_ .(var55_ var65_)))))))) = .(.(var45_ .(var39_ var63_)) .(.(var45_ .(var39_ var62_)) .(var61_ .(var58_ .(var55_ NIL))))); .(C .(.(var97_ .(var88_ 8)) var86_)) = .(.(var97_ .(var88_ 2)) NIL); .(C var96_) = NIL;"
trs.waves.2.c027,0,1,0,17,"C = TAIL;"
trs.waves.2.c027,0,2,0,8897,".(var51_ .(var36_ .(var42_ .(var39_ .(var36_ .(var45_ .(var32_ var29_))))))) = .(var36_ .(var42_ .(var39_ .(var36_ .(var32_ .(var32_ var29_))))));"
trs.waves.2.c027,0,3,0,5897,".(C .(var91_ .(var91_ .(var98_ .(var95_ .(var98_ var92_)))))) = .(var91_ .(var91_ .(var98_ .(var95_ .(var95_ var92_))))); .(C .(var62_ .(var68_ .(var65_ .(var62_ .(.(CONS var70_) .(var58_ var55_))))))) = .(var62_ .(var68_ .(var65_ .(var62_ .(var58_ .(var58_ var55_))))));"
trs.waves.2.c027,0,4,0,4425,".(C .(var53_ .(var56_ .(.(var43_ .(var42_ 8)) .(var53_ .(var59_ .(var49_ var46_))))))) = .(var53_ .(var56_ .(.(var43_ .(var42_ 8)) .(var53_ .(var49_ .(var49_ var46_)))))); .(C .(var26_ .(var26_ .(var32_ .(var29_ .(var32_ .(var26_ .(.(var22_ .(var20_ 5)) .(.(var22_ .(var20_ 8)) .(var23_ NIL)))))))))) = .(var26_ .(var26_ .(var32_ .(var29_ .(var29_ .(var26_ .(.(var22_ .(var20_ 5)) .(.(var22_ .(var20_ 8)) .(var23_ NIL))))))))); .(C .(var41_ .(var38_ .(var74_ .(.(var70_ var68_) .(var41_ .(var35_ .(var35_ var72_)))))))) = .(var41_ .(var38_ .(var74_ .(.(var70_ var68_) .(var38_ .(var35_ .(var35_ var72_)))))));"
trs.waves.2.c027,0,5,0,2529,".(C NIL) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) NIL))))))))); .(C .(var78_ .(var50_ .(var97_ .(.(var84_ .(var59_ 8)) .(var103_ var55_)))))) = .(C var55_); .(C .(var79_ .(var49_ .(var98_ .(.(CONS .(var60_ 1)) NIL))))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 1)) NIL)))))))); .(C .(var35_ .(var32_ .(var32_ .(var29_ NIL))))) = .(var35_ .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(var29_ .(.(CONS .(DIGIT 3)) .(var32_ .(var32_ .(var29_ NIL)))))))); .(C .(var58_ .(.(CONS var36_) .(.(CONS .(var93_ var87_)) .(.(CONS var65_) NIL))))) = .(.(CONS var36_) .(.(CONS .(var93_ 2)) .(var58_ .(.(CONS .(var93_ 7)) .(.(CONS var36_) .(.(CONS var36_) .(.(CONS .(var93_ 4)) .(.(CONS var65_) NIL)))))))); .(C .(var83_ .(var54_ .(var99_ .(.(CONS .(var64_ var92_)) var25_))))) = .(C var25_);"
trs.waves.2.c027,0,6,0,2329,".(C .(.(var81_ .(var78_ 6)) .(.(CONS .(var78_ 1)) NIL))) = .(.(var81_ .(var78_ 4)) .(.(var81_ .(var78_ 2)) .(.(var81_ .(var78_ 8)) .(.(CONS .(var78_ 4)) .(.(var81_ .(var78_ 3)) .(.(var81_ .(var78_ 3)) .(.(var81_ .(var78_ 6)) .(.(CONS .(var78_ 1)) NIL)))))))); .(C .(.(var82_ .(var79_ 4)) .(.(CONS .(var79_ 6)) NIL))) = .(.(var82_ .(var79_ 3)) .(.(var82_ .(var79_ 2)) .(.(var82_ .(var79_ 5)) .(.(CONS .(var79_ 7)) .(.(var82_ .(var79_ 3)) .(.(var82_ .(var79_ 3)) .(.(var82_ .(var79_ 4)) .(.(CONS .(var79_ 6)) NIL)))))))); .(C .(.(var67_ .(var80_ 8)) .(.(var67_ .(var80_ var68_)) NIL))) = .(.(var67_ .(var80_ 2)) .(.(var67_ .(var80_ 2)) .(.(var67_ .(var80_ 6)) .(.(var67_ .(var80_ 3)) .(.(var67_ .(var80_ 3)) .(.(var67_ .(var80_ 2)) .(.(var67_ .(var80_ 5)) .(.(var67_ .(var80_ 8)) .(.(var67_ .(DIGIT var68_)) NIL))))))))); .(C .(.(var83_ .(var85_ 5)) .(var66_ NIL))) = .(.(var83_ .(var85_ 7)) .(.(var83_ .(var85_ 3)) .(.(var83_ .(var85_ 9)) .(var66_ .(.(var83_ .(var85_ 3)) .(.(var83_ .(var85_ 5)) .(.(var83_ .(var85_ 5)) .(var66_ NIL)))))))); .(C .(var72_ .(var71_ NIL))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(var71_ .(var72_ NIL)))))))); .(C .(var87_ var20_)) = .(C var20_);"
trs.waves.2.c027,0,7,1,1537,".(op26 var111_) = var111_; .(.(op27 var103_) var103_) = .(op26 var103_); .(C .(var72_ .(var57_ .(.(var42_ .(var37_ var109_)) .(.(var42_ .(var37_ var110_)) .(var87_ var32_)))))) = .(var72_ .(var57_ .(.(var42_ .(var37_ var109_)) .(.(var42_ .(var37_ .(.(op27 var110_) var110_))) .(.(var42_ .(var37_ 3)) var32_)))));"
